Date,fut_pnl
2023-01-13,-365617.1314912741
2023-01-17,216891.51868126428
2023-01-18,1580209.6361063542
2023-01-19,749824.9645837994
2023-01-20,-1809494.955855119
2023-01-23,-1189804.9024800782
2023-01-24,92953.50800625612
2023-01-25,18590.70160125122
2023-01-26,-1078260.692872571
2023-01-27,-216891.51868126428
2023-01-30,1282758.4104863345
2023-01-31,-1425287.1227625937
2023-02-01,-1047276.190203819
2023-02-02,-1468665.4264988466
2023-02-03,1084457.5934063215
2023-02-06,601099.3517737896
2023-02-07,-1295152.2115538353
2023-02-08,1121638.9966088238
2023-02-09,960519.5827313133
2023-02-10,-198300.81708001305
2023-02-13,-1177411.1014125776
2023-02-14,43378.303736252856
2023-02-15,-316041.9272212708
2023-02-16,1450074.7248975956
2023-02-17,303648.12615377
2023-02-21,2026386.4745363833
2023-02-22,167316.314411261
2023-02-23,-489555.1421662823
2023-02-24,1065866.8918050702
2023-02-27,-303648.12615377
2023-02-28,309845.0266875204
2023-03-01,470964.44056503096
2023-03-02,-700249.7603137961
2023-03-03,-1611194.138775106
2023-03-06,-68165.90587125448
2023-03-07,1555422.0339713523
2023-03-08,-132954.82607678504
2023-03-09,2418218.184752919
2023-03-10,1857128.3444997906
2023-03-13,276593.58322337305
2023-03-14,-2070500.5372721069
2023-03-15,924612.8353467042
2023-03-16,-2196943.31817422
2023-03-17,1501508.0232125965
2023-03-20,-1137985.0281190206
2023-03-21,-1667464.1731466204
2023-03-22,2062597.8634657247
2023-03-23,-237080.2141914626
2023-03-24,-734948.6639935342
2023-03-27,-189664.1713531701
2023-03-28,181761.49754678798
2023-03-29,-1770198.9326295876
2023-03-30,-711240.6425743878
2023-03-31,-1825517.6492742624
2023-04-03,-505771.1236084536
2023-04-04,782364.7068318266
2023-04-05,371425.6688999581
2023-04-06,-466257.7545765432
2023-04-10,-134345.45470849547
2023-04-11,-7902.673806382088
2023-04-12,553187.1664467461
2023-04-13,-1699074.8683721488
2023-04-14,284496.25702975516
2023-04-17,-410939.0379318686
2023-04-18,-102734.75948296714
2023-04-19,47416.042838292524
2023-04-20,821878.0758637371
2023-04-21,-134345.45470849547
2023-04-24,-86929.41187020295
2023-04-25,2094208.558691253
2023-04-26,545284.492640364
2023-04-27,-2457731.553784829
2023-04-28,-1098471.65908711
2023-05-01,86929.41187020295
2023-05-02,1548924.066050889
2023-05-03,924612.8353467042
2023-05-04,1003639.573410525
2023-05-05,-2354996.794301862
2023-05-08,-79026.73806382087
2023-05-09,592700.5354786565
2023-05-10,-568992.5140595103
2023-05-11,260788.23561060888
2023-05-12,181761.49754678798
2023-05-15,-379328.3427063402
2023-05-16,853488.7710892654
2023-05-17,-1533118.718438125
2023-05-18,-1280233.1566338982
2023-05-19,229177.5403850805
2023-05-22,-7902.673806382088
2023-05-23,1461994.6541806862
2023-05-24,1035250.2686360534
2023-05-25,-1066860.9638615816
2023-05-26,-1691172.1945657667
2023-05-30,-55318.71664467461
2023-05-31,774462.0330254445
2023-06-01,-1185401.070957313
2023-06-02,-1896641.713531701
2023-06-05,221274.86657869845
2023-06-06,-276593.58322337305
2023-06-07,489965.7759956894
2023-06-08,-758656.6854126804
2023-06-09,-205469.5189659343
2023-06-12,-1204406.838953268
2023-06-13,-931434.2326007877
2023-06-14,-56695.996767004464
2023-06-15,-1708979.331119706
2023-06-16,566959.9676700446
2023-06-20,615556.5363274771
2023-06-21,826141.6671763507
2023-06-22,-469766.8303551799
2023-06-23,1125820.5072305172
2023-06-26,607457.108217905
2023-06-27,-1571289.0532569808
2023-06-28,40497.140547860334
2023-06-29,-591258.2519987609
2023-06-30,-1700879.9030101341
2023-07-03,-129590.84975315306
2023-07-05,275380.5557254503
2023-07-06,1190615.9321070937
2023-07-07,421170.26169774745
2023-07-10,-332076.5524924547
2023-07-11,-947633.0888199318
2023-07-12,-1101522.222901801
2023-07-13,-1166317.6477783776
2023-07-14,218684.55895844582
2023-07-17,-550761.1114509006
2023-07-18,-1101522.222901801
2023-07-19,-299678.84005416645
2023-07-20,1020527.9418060803
2023-07-21,24298.2843287162
2023-07-24,-607457.108217905
2023-07-25,-404971.4054786033
2023-07-26,24298.2843287162
2023-07-27,1004329.0855869363
2023-07-28,-1368803.3505176792
2023-07-31,-259181.69950630612
2023-08-01,429269.68980731955
2023-08-02,2073453.596050449
2023-08-03,502164.54279346816
2023-08-04,769445.6704093463
2023-08-07,-1287809.0694219584
2023-08-08,623655.9644370491
2023-08-09,1061025.0823539407
2023-08-10,0.0
2023-08-11,161988.56219144134
2023-08-14,-818042.2390667787
2023-08-15,1684681.0467909898
2023-08-16,1101522.222901801
2023-08-17,1150118.7915592333
2023-08-18,56695.996767004464
2023-08-21,-963831.945039076
2023-08-22,429269.68980731955
2023-08-23,-1546990.7689282647
2023-08-24,1976260.4587355843
2023-08-25,-915235.3763816435
2023-08-28,-907135.9482720714
2023-08-29,-2089652.452269593
2023-08-30,-566959.9676700446
2023-08-31,267281.1276158782
2023-09-01,-178187.41841058547
2023-09-05,615556.5363274771
2023-09-06,1004329.0855869363
2023-09-07,494065.11468389607
2023-09-08,-178187.41841058547
2023-09-11,-926794.330273734
2023-09-12,947414.6827110933
2023-09-13,-137973.01204530487
2023-09-14,-1379730.1204530485
2023-09-15,2097189.783088634
2023-09-18,-128774.81124228452
2023-09-19,423117.2369389349
2023-09-20,1582090.5381194956
2023-09-21,2759460.240906097
2023-09-22,404720.83533289423
2023-09-25,-653072.2570144429
2023-09-26,2354739.4055732028
2023-09-27,45991.004015101615
2023-09-28,-883027.277089951
2023-09-29,441513.6385449755
2023-10-02,45991.004015101615
2023-10-03,2189171.791118837
2023-10-04,-1214162.5059986827
2023-10-05,257549.62248456903
2023-10-06,-1867234.7630131254
