Date,fut_pnl
2023-09-08,-88802.90728538008
2023-09-11,-460160.51956969674
2023-09-12,472173.275374224
2023-09-13,-68763.0983554695
2023-09-14,-687630.983554695
2023-09-15,1045199.0950031364
2023-09-18,-64178.8917984382
2023-09-19,210873.50162343984
2023-09-20,788483.5278093837
2023-09-21,1375261.96710939
2023-09-22,201705.0885093772
2023-09-25,-325478.6655492223
2023-09-26,1173556.878600013
2023-09-27,22921.0327851565
2023-09-28,-440083.82947500487
2023-09-29,220041.91473750243
2023-10-02,22921.0327851565
2023-10-03,1091041.1605734495
2023-10-04,-605115.2655281316
2023-10-05,128357.7835968764
2023-10-06,-930593.931077354
2023-10-09,-499678.5147164117
2023-10-10,-417162.79668984836
2023-10-11,-334647.07866328495
2023-10-12,536352.1671726621
2023-10-13,426331.2098039109
2023-10-16,-802236.1474804776
2023-10-17,-13752.619671093902
2023-10-18,1091041.1605734495
2023-10-19,719720.4294539142
2023-10-20,999357.0294328234
2023-10-23,123773.5770398451
2023-10-24,-540936.3737296935
2023-10-25,1127714.8130297
2023-10-26,976435.996647667
2023-10-27,343815.4917773475
2023-10-30,-880167.6589500097
2023-10-31,-485925.8950453179
2023-11-01,-802236.1474804776
2023-11-02,-1462361.8916929848
2023-11-03,-738057.2556820393
2023-11-06,-151278.8163820329
2023-11-07,-215457.70818047112
2023-11-08,-64178.8917984382
2023-11-09,683046.7769976638
2023-11-10,-1251488.390069545
2023-11-13,96268.3376976573
2023-11-14,-1572382.849061736
2023-11-15,-151278.8163820329
2023-11-16,-73347.30491250081
2023-11-17,-77931.51146953211
2023-11-20,-637204.7114273508
2023-11-21,201705.0885093772
2023-11-22,-293389.21965000324
2023-11-24,-18336.826228125203
2023-11-27,132941.9901539077
2023-11-28,-36673.652456250406
2023-11-29,68763.0983554695
2023-11-30,-320894.45899219107
2023-12-01,-440083.82947500487
2023-12-04,444668.0360320362
2023-12-05,27505.239342187804
2023-12-06,348399.69833437883
2023-12-07,-614283.6786421943
2023-12-08,-327340.05379528255
2023-12-11,-302478.7838867801
2023-12-12,-310765.87385628093
2023-12-13,-1052460.4261266047
2023-12-14,-219607.88419177182
2023-12-15,99445.0796340099
2023-12-18,-414354.49847504124
2023-12-19,-451646.403337795
2023-12-20,1168479.6856996163
2023-12-21,-778986.4571330776
2023-12-22,-140880.52948151404
2023-12-26,-327340.05379528255
2023-12-27,-140880.52948151404
2023-12-28,20717.724923752063
2023-12-29,203033.7042527702
2024-01-02,542804.393002304
2024-01-03,675397.8325143171
2024-01-04,281761.0589630281
2024-01-05,-87014.44467975866
2024-01-08,-1102182.9659436096
2024-01-09,140880.52948151404
2024-01-10,-455789.9483225454
2024-01-11,78727.35471025784
2024-01-12,-16574.17993900165
2024-01-16,298335.2389020297
2024-01-17,451646.403337795
2024-01-18,-662967.197560066
2024-01-19,-965445.981446846
2024-01-22,-190603.06929851897
2024-01-23,-232038.51914602309
2024-01-24,-49722.53981700495
2024-01-25,-418498.04345979163
2024-01-26,116019.25957301154
2024-01-29,-633962.3826668131
2024-01-30,58009.62978650577
2024-01-31,1334221.4850896327
2024-02-01,-961302.4364620957
2024-02-02,-857713.8118433353
2024-02-05,302478.7838867801
2024-02-06,-211320.794222271
2024-02-07,-671254.2875295668
2024-02-08,-41435.449847504126
2024-02-09,-435072.22339879326
2024-02-12,45578.99483225453
2024-02-13,1160192.5957301154
2024-02-14,-774842.9121483271
2024-02-15,-472364.128261547
2024-02-16,443359.31336829416
2024-02-20,468220.5832767966
2024-02-21,-78727.35471025784
2024-02-22,-1682279.2638086674
2024-02-23,-62153.17477125618
2024-02-26,352201.3237037851
2024-02-27,-161598.25440526608
2024-02-28,149167.61945101485
2024-02-29,-377062.59361228754
2024-03-01,-700259.1024228197
2024-03-04,128449.89452726279
2024-03-05,870144.4467975865
2024-03-06,-490027.48974094895
2024-03-07,-943071.7727089961
2024-03-08,596354.2092130417
2024-03-11,124818.32285854362
2024-03-12,-1026283.9879480252
2024-03-13,161801.52963144542
2024-03-14,268128.2491035381
2024-03-15,651829.0193723944
2024-03-18,-591731.308366429
2024-03-19,-499273.29143417446
2024-03-20,-832122.1523902906
2024-03-21,-291242.7533366018
2024-03-22,171047.33132467087
2024-03-25,277374.05079676356
2024-03-26,240390.84402386175
2024-03-27,-795138.9456173889
2024-03-28,-4622.900846612726
2024-04-01,245013.74487047447
2024-04-02,642583.2176791689
2024-04-03,-110949.62031870543
2024-04-04,1280543.5345117252
2024-04-05,-1030906.888794638
2024-04-08,-4622.900846612726
2024-04-09,-129441.22370515633
2024-04-10,970809.1777886724
2024-04-11,-656451.9202190071
2024-04-12,1400738.9565236561
2024-04-15,1174216.8150396324
2024-04-16,212653.4389441854
2024-04-17,559371.0024401399
2024-04-18,245013.74487047447
2024-04-19,836745.0532369034
2024-04-22,-809007.6481572271
2024-04-23,-1091004.5998006032
2024-04-24,-18491.603386450905
2024-04-25,466912.98550788534
2024-04-26,-910711.466782707
2024-04-29,-286619.852489989
2024-04-30,1479328.2709160724
2024-05-01,379077.86942224356
2024-05-02,-832122.1523902906
2024-05-03,-1169593.9141930197
2024-05-06,-956940.4752488342
2024-05-07,-134064.12455176905
2024-05-08,18491.603386450905
2024-05-09,-485404.5888943362
2024-05-10,-134064.12455176905
2024-05-13,13868.70253983818
2024-05-14,-443798.48127482174
2024-05-15,-1174216.8150396324
2024-05-16,235767.94317724902
2024-05-17,-129441.22370515633
2024-05-20,-83212.21523902907
2024-05-21,-249636.64571708723
2024-05-22,318980.15841627814
2024-05-23,790516.0447707762
2024-05-24,-670320.6227588453
2024-05-28,-60097.71100596544
2024-05-29,753532.8379978744
2024-05-30,573239.704979978
2024-05-31,-785893.1439241634
2024-06-03,-32360.305926289082
2024-06-04,-124818.32285854362
2024-06-05,-1146479.409959956
2024-06-06,36983.20677290181
2024-06-07,152555.72793821996
2024-06-10,-286619.852489989
2024-06-11,-235767.94317724902
2024-06-12,-804384.7473106143
2024-06-13,-203407.63725095993
2024-06-14,18491.603386450905
2024-06-17,-758155.7388444871
2024-06-18,-231145.0423306363
2024-06-20,254745.66206771438
2024-06-21,171222.49417666046
2024-06-24,288154.92922413594
2024-06-25,-334092.67156421556
2024-06-26,-108580.11825837004
2024-06-27,-41761.583945526945
2024-06-28,409263.52266616403
2024-07-01,-204631.76133308202
2024-07-02,-584662.1752373772
2024-07-03,-359149.62193153176
2024-07-05,-522019.79931908683
2024-07-08,-62642.37591829042
2024-07-09,-100227.80146926465
2024-07-10,-947987.9555634616
2024-07-11,805998.57014867
2024-07-12,-417615.83945526945
2024-07-15,-304859.56280234666
2024-07-16,-572133.7000537192
2024-07-17,1307137.5774949933
2024-07-18,743356.1942303797
2024-07-19,680713.8183120892
2024-07-22,-952164.1139580143
2024-07-23,192103.28614942395
2024-07-24,2125664.6228273213
2024-07-25,513667.4825299814
2024-07-26,-964692.5891416724
2024-07-29,-66818.53431284311
2024-07-30,509491.32413542876
2024-07-31,-1428246.1709370215
2024-08-01,1298785.260705888
2024-08-02,1741458.0505284735
2024-08-05,2647684.4221464084
2024-08-06,-814350.8869377754
2024-08-07,647304.5511556676
2024-08-08,-2017084.5045689514
2024-08-09,-367501.9387206371
2024-08-12,8352.316789105389
2024-08-13,-1490888.5468553118
2024-08-14,-300683.404407794
2024-08-15,-1511769.3388280754
2024-08-16,-179574.81096576588
2024-08-19,-864464.7876724077
2024-08-20,171222.49417666046
2024-08-21,-363325.7803260844
2024-08-22,793470.0949650119
2024-08-23,-977221.0643253305
2024-08-26,258921.82046226703
2024-08-27,-129460.91023113352
2024-08-28,576309.8584482719
2024-08-29,4176.1583945526945
2024-08-30,-851936.3124887497
2024-09-03,1992027.5542016353
2024-09-04,196279.44454397663
2024-09-05,296507.2460132413
2024-09-06,1549354.7643790497
2024-09-09,-1002278.0146926467
2024-09-10,-409263.52266616403
2024-09-11,-956340.2723525671
2024-09-12,-684889.9767066418
2024-09-13,-459377.42340079637
2024-09-16,-137813.22702023893
2024-09-17,-16704.633578210778
2024-09-18,396262.9558815383
2024-09-19,-1917717.0210563333
2024-09-20,313096.6564989932
2024-09-23,-288635.9802100093
2024-09-24,-298420.2507256029
2024-09-25,254391.03340543198
2024-09-26,-498997.7962952704
2024-09-27,259283.16866322875
2024-09-30,-450076.44371730275
2024-10-01,1066485.4861996956
2024-10-02,-9784.270515593538
2024-10-03,210361.8160852611
2024-10-04,-988211.3220749474
2024-10-07,1081161.891973086
2024-10-08,-1090946.1624886794
2024-10-09,-797418.0470208733
2024-10-10,239714.62763204167
2024-10-11,-601732.6367090025
2024-10-14,-949074.2400125731
2024-10-15,890368.6169190119
2024-10-16,-474537.12000628654
2024-10-17,0.0
2024-10-18,-371802.27959255443
2024-10-21,190793.27505407398
2024-10-22,73382.02886695153
2024-10-23,1071377.6214574925
2024-10-24,-220146.08660085459
2024-10-25,58705.623093561226
2024-10-28,-303312.3859833997
2024-10-29,-185901.13979627722
2024-10-30,371802.27959255443
2024-10-31,2221029.4070397327
2024-11-01,-386478.68536594475
2024-11-04,293528.1154678061
2024-11-05,-1350229.3311519083
2024-11-06,-2857006.990553313
2024-11-07,-890368.6169190119
2024-11-08,-420723.6321705222
2024-11-11,-127195.51670271599
2024-11-12,366910.14433475764
2024-11-13,-58705.623093561226
2024-11-14,738712.4239273121
2024-11-15,1599728.2292995434
2024-11-18,-459860.71423289634
2024-11-19,-366910.14433475764
2024-11-20,19568.541031187076
2024-11-21,-640869.7187713768
2024-11-22,-322880.92701458675
2024-11-25,-381586.55010814796
2024-11-26,-621301.1777401896
2024-11-27,454968.57897509955
2024-11-29,-714251.7476383282
2024-12-02,-200577.5455696675
2024-12-03,-29352.811546780613
2024-12-04,-689791.0713493443
2024-12-05,190793.27505407398
2024-12-06,-200577.5455696675
2024-12-09,650653.9892869702
2024-12-10,381586.55010814796
2024-12-11,-909937.1579501991
2024-12-12,626193.3129979864
2024-12-13,102734.84041373215
2024-12-16,-489213.5257796769
2024-12-17,566629.2775407014
2024-12-18,3961109.3420602307
2024-12-19,132390.01811698632
2024-12-20,-1435107.7963881316
2024-12-23,-725497.299281085
2024-12-24,-1313308.9797205043
2024-12-26,58251.60797147398
2024-12-27,1445698.9978374906
2024-12-30,1445698.9978374906
2024-12-31,487195.2666705097
2025-01-02,407761.25580031786
2025-01-03,-1546315.4116064003
2025-01-06,-656654.4898602521
2025-01-07,1403334.192040055
2025-01-08,-105912.01449358906
2025-01-10,1969963.4695807563
2025-01-13,-174754.82391442196
2025-01-14,-164163.62246506303
2025-01-15,-2261221.5094381263
2025-01-16,285962.43913269043
2025-01-17,-1228579.368125633
2025-01-21,-1075006.9471099288
2025-01-22,-767862.1050785206
2025-01-23,-667245.6913096111
2025-01-24,397170.05435095896
2025-01-27,1832277.8507390907
2025-01-28,-1064415.74566057
2025-01-29,624880.8855121754
2025-01-30,-672541.2920342905
2025-01-31,677836.8927589699
2025-02-03,953208.1304423014
2025-02-04,-863182.9181227507
2025-02-05,-497786.46811986854
2025-02-06,-413056.85652499733
2025-02-07,1196805.7637775561
2025-02-10,-831409.3137746741
2025-02-11,-74138.41014551235
2025-02-12,413056.85652499733
2025-02-13,-1323900.1811698633
2025-02-14,68842.80942083288
2025-02-18,-312440.4427560877
2025-02-19,-344214.04710416443
2025-02-20,561333.676816022
2025-02-21,2277108.3116121646
2025-02-24,598402.8818887781
2025-02-25,651358.8891355726
2025-02-26,-15886.80217403836
2025-02-27,2001737.073928833
2025-02-28,-1842869.0521884495
2025-03-03,2171196.297118576
2025-03-04,1509246.2065336439
2025-03-05,-1308013.3789958248
2025-03-06,2224152.3043653704
2025-03-07,-630176.4862368549
2025-03-10,3288568.0500259404
2025-03-11,926730.1268189043
2025-03-12,-587811.6804394192
2025-03-13,1636340.623925951
2025-03-14,-2383020.326105754
2025-03-17,-852591.716673392
2025-03-18,1318604.580445184
2025-03-19,-1210049.9527297036
2025-03-20,340014.0363042142
2025-03-21,-110004.54115724578
2025-03-24,-1945080.2959167548
2025-03-25,-220009.08231449156
2025-03-26,1340055.319551903
2025-03-27,405016.719715314
2025-03-28,2325095.9835508764
