Date,nav
2025-01-23,178727337.1728714
2025-01-24,178600286.96775466
2025-01-27,177513417.26278803
2025-01-28,180372458.73497185
2025-01-29,179711069.4270204
2025-01-30,179832814.26232398
2025-01-31,180257663.96768463
2025-02-03,178813530.09213397
2025-02-04,180578917.950756
2025-02-05,179077386.24478608
2025-02-06,179942992.35203862
2025-02-07,178341299.53937805
2025-02-10,178161383.00432736
2025-02-11,177553925.4910574
2025-02-12,178060964.76221615
2025-02-13,180035997.36661774
2025-02-14,180540020.94502708
2025-02-18,179781278.91242206
2025-02-19,180120301.97777158
2025-02-20,179024931.41413802
2025-02-21,177711979.7543481
2025-02-24,176374257.1415841
2025-02-25,173905627.1218379
2025-02-26,173393804.99242288
2025-02-27,171530966.02882588
2025-02-28,173496211.55825496
2025-03-03,171232170.9193216
2025-03-04,170499220.33646137
2025-03-05,171677184.06370908
2025-03-06,169190042.93491104
2025-03-07,168786518.04482687
2025-03-10,163842863.77841157
2025-03-11,164540450.67968845
2025-03-12,166804403.9972884
2025-03-13,164891633.6554371
2025-03-14,166781588.94650626
2025-03-17,164659150.95190653
2025-03-18,162986706.91278115
2025-03-19,164413946.08189818
2025-03-20,164661405.85928458
2025-03-21,166531388.30798644
2025-03-24,170200250.21226788
2025-03-25,171649654.1394502
2025-03-26,169010693.2293198
2025-03-27,169038357.64282832
2025-03-28,166246787.05202767
2025-03-31,165924283.9482004
2025-04-01,165913934.7184137
2025-04-02,166899930.43772674
2025-04-03,162952546.2012526
2025-04-04,159070338.84776244
2025-04-07,159702140.81188613
2025-04-08,158366987.6761055
2025-04-09,167854951.08281612
2025-04-10,164155544.28470588
2025-04-11,166110934.3652063
2025-04-14,165297267.47640926
2025-04-15,164742399.80082965
2025-04-16,161930850.9489473
2025-04-17,161401675.7211076
2025-04-21,159329291.0209394
2025-04-22,161336573.30388862
2025-04-23,163963382.17702293
2025-04-24,165599782.19826683
2025-04-25,168418489.1595236
2025-04-28,168085896.44523948
2025-04-29,168575250.79212582
2025-04-30,167696543.25667745
2025-05-01,170129484.29252547
2025-05-02,171016374.7832541
2025-05-05,170328513.37268972
2025-05-06,169771984.04409182
2025-05-07,169455419.31866974
2025-05-08,170623775.67691594
2025-05-09,171237676.54820257
2025-05-12,175635196.36667496
2025-05-13,177497433.49484193
2025-05-14,179777535.07289585
2025-05-15,178687792.99565947
2025-05-16,178950076.08689725
2025-05-19,178561295.53885692
2025-05-20,178280789.9620822
2025-05-21,178009308.40720582
2025-05-22,179023772.81120053
2025-05-23,177740576.4417409
2025-05-27,180611978.71588796
