Date,near,far,fair,market,difference,zscore
2022-11-11,ESZ2,ESH3,30.545085507304066,32.75,2.2049144926959343,-2.05345122911428
2022-11-14,ESZ2,ESH3,28.873731813727318,33.0,4.126268186272682,0.9685453487955872
2022-11-15,ESZ2,ESH3,29.296049677499013,33.5,4.203950322500987,1.116272845610506
2022-11-16,ESZ2,ESH3,29.002334304867873,33.25,4.247665695132127,1.2033747912370385
2022-11-17,ESZ2,ESH3,28.856565854984183,33.25,4.393434145015817,1.2945514765931165
2022-11-18,ESZ2,ESH3,29.08240657045053,33.5,4.41759342954947,1.1938363401259502
2022-11-21,ESZ2,ESH3,28.866219256304703,33.5,4.633780743695297,1.2302071354485695
2022-11-22,ESZ2,ESH3,29.648857845667408,34.0,4.351142154332592,0.7208910057241624
2022-11-23,ESZ2,ESH3,30.167208502377434,34.25,4.082791497622566,0.3346080988495911
2022-11-25,ESZ2,ESH3,30.121147565150295,34.0,3.878852434849705,-0.025540722069428104
2022-11-28,ESZ2,ESH3,28.909587810644098,33.25,4.340412189355902,0.41982256069671947
2022-11-29,ESZ2,ESH3,28.713195947552776,33.0,4.2868040524472235,0.09178897421278566
2022-11-30,ESZ2,ESH3,30.082138745940938,34.0,3.917861254059062,-1.7986248903969058
2022-12-01,ESZ2,ESH3,30.37123295497622,33.75,3.3787670450237783,-3.749752362666563
2022-12-02,ESZ2,ESH3,29.90177116213499,33.5,3.5982288378650082,-1.5714362086000377
2022-12-05,ESZ2,ESH3,28.92526460704312,32.75,3.8247353929568817,-0.6703752159982985
2022-12-06,ESZ2,ESH3,28.34085139098852,31.5,3.1591486090114813,-2.271471193656679
2022-12-07,ESZ2,ESH3,28.29645351759791,31.0,2.703546482402089,-2.8908554794894443
2022-12-08,ESZ2,ESH3,28.766741993300002,31.5,2.733258006699998,-1.9083876670408166
2022-12-09,ESZ2,ESH3,28.40034830248169,32.0,3.5996516975183113,0.030073320358359988
2022-12-12,ESZ2,ESH3,28.935000746870173,33.25,4.314999253129827,1.329088238235571
2022-12-13,ESZ2,ESH3,29.430906099181357,33.0,3.5690939008186433,0.030593000362002253
2022-12-14,ESH3,ESM3,32.754820119270335,35.5,2.7451798807296655,-1.447871490016242
2022-12-15,ESH3,ESM3,31.6050964252031,34.5,2.894903574796899,-0.8825309839667056
2022-12-16,ESH3,ESM3,31.33164518376725,33.75,2.4183548162327497,-1.6286766612597048
2022-12-19,ESH3,ESM3,30.39159363323097,33.25,2.8584063667690316,-0.5574658801648847
2022-12-20,ESH3,ESM3,30.705314977667967,33.5,2.7946850223320325,-0.5343064364787118
2022-12-21,ESH3,ESM3,31.576577023755362,33.5,1.9234229762446375,-1.9714566939189948
2022-12-22,ESH3,ESM3,30.581398211715168,33.0,2.418601788284832,-0.8377125852473057
2022-12-23,ESH3,ESM3,31.12140133259254,33.25,2.1285986674074593,-1.1848467711781903
2022-12-27,ESH3,ESM3,31.09898546011118,33.75,2.65101453988882,-0.22224908549924882
2022-12-28,ESH3,ESM3,30.954573397204058,33.0,2.045426602795942,-1.2999684796400819
2022-12-29,ESH3,ESM3,31.67038058677008,33.75,2.0796194132299206,-1.1455508442625384
2022-12-30,ESH3,ESM3,31.34236573853559,33.75,2.407634261464409,-0.037447749042066575
2023-01-03,ESH3,ESM3,31.388572987798398,33.25,1.8614270122016023,-1.5722159554019146
2023-01-04,ESH3,ESM3,31.541149135642172,33.5,1.958850864357828,-0.9890168584241573
2023-01-05,ESH3,ESM3,31.147512780984016,33.5,2.352487219015984,0.389868695163041
2023-01-06,ESH3,ESM3,32.755031031767885,33.75,0.994968968232115,-4.572223557682242
2023-01-09,ESH3,ESM3,32.090859697518226,33.75,1.6591403024817737,-0.9462863093809761
2023-01-10,ESH3,ESM3,32.138226578143986,34.25,2.1117734218560145,0.21385746282090154
2023-01-11,ESH3,ESM3,32.90168099167431,34.5,1.5983190083256886,-0.9054433683266745
2023-01-12,ESH3,ESM3,32.988644611724794,34.75,1.7613553882752058,-0.35277774019118263
2023-01-13,ESH3,ESM3,32.59136655062821,34.75,2.1586334493717914,0.6798994322108293
2023-01-17,ESH3,ESM3,32.52832602775379,35.0,2.471673972246208,1.4035629521182338
2023-01-18,ESH3,ESM3,31.69572597669503,34.0,2.30427402330497,0.9652274400023628
2023-01-19,ESH3,ESM3,31.360348509430423,33.75,2.3896514905695767,1.0164349248699507
2023-01-20,ESH3,ESM3,32.24547592471026,34.5,2.254524075289737,0.586365342358234
2023-01-23,ESH3,ESM3,32.74905008555106,35.0,2.250949914448938,0.6097017780739905
2023-01-24,ESH3,ESM3,32.66596726048465,34.75,2.084032739515351,-0.038484676472680564
2023-01-25,ESH3,ESM3,32.80452272139701,34.75,1.9454772786029935,-0.7097467183604262
2023-01-26,ESH3,ESM3,33.10111789675784,35.5,2.3988821032421583,0.993512281083592
2023-01-27,ESH3,ESM3,33.12723970257548,35.75,2.62276029742452,1.9073662005592211
2023-01-30,ESH3,ESM3,32.42283217768545,35.5,3.07716782231455,4.019522882567831
2023-01-31,ESH3,ESM3,33.26619115942685,35.5,2.233808840573147,-0.4704464333915592
2023-02-01,ESH3,ESM3,33.62955741056339,36.0,2.370442589436607,0.045812096647274904
2023-02-02,ESH3,ESM3,34.38488403925203,36.75,2.3651159607479713,0.00753453004851558
2023-02-03,ESH3,ESM3,33.75956338465494,37.0,3.240436615345061,2.82760217473989
2023-02-06,ESH3,ESM3,33.8503116231459,37.0,3.149688376854101,1.670937408793856
2023-02-07,ESH3,ESM3,34.924489872904815,37.75,2.8255101270951855,0.6036605309655663
2023-02-08,ESH3,ESM3,34.39952814654771,37.25,2.850471853452291,0.5240251925778532
2023-02-09,ESH3,ESM3,34.33516065479671,37.25,2.9148393452032906,0.5497874665970706
2023-02-10,ESH3,ESM3,34.4097132478264,37.0,2.590286752173597,-0.4947002640594171
2023-02-13,ESH3,ESM3,33.94350824395315,37.75,3.806491756046853,2.944371013412466
2023-02-14,ESH3,ESM3,34.05978648167729,38.0,3.9402135183227074,2.3041193044770787
2023-02-15,ESH3,ESM3,34.17479711419401,38.0,3.825202885805993,1.5132660956699975
2023-02-16,ESH3,ESM3,33.83485794039734,37.75,3.9151420596026583,1.3956709898209518
2023-02-17,ESH3,ESM3,33.8194510984049,37.5,3.6805489015951025,0.7217882859117865
2023-02-21,ESH3,ESM3,32.784484986682855,36.75,3.9655150133171446,1.1583633708820107
2023-02-22,ESH3,ESM3,32.905132578766825,36.5,3.5948674212331753,0.29225433462158174
2023-02-23,ESH3,ESM3,33.35054332579375,36.75,3.399456674206249,-0.2102171294285075
2023-02-24,ESH3,ESM3,32.87472917824698,36.5,3.62527082175302,0.1327453716444013
2023-02-27,ESH3,ESM3,32.93686984620217,36.5,3.563130153797829,-0.1744950267005654
2023-02-28,ESH3,ESM3,32.50544292699806,36.25,3.7445570730019426,0.06905966529891529
2023-03-01,ESH3,ESM3,32.36031149013297,36.25,3.889688509867028,0.8827382934581902
2023-03-02,ESH3,ESM3,32.86645873377438,36.25,3.3835412662256203,-1.868639429174763
2023-03-03,ESH3,ESM3,33.761525544090546,37.0,3.2384744559094543,-2.1434272785672333
2023-03-06,ESH3,ESM3,33.54771776198959,37.25,3.7022822380104117,0.4130182674688166
2023-03-07,ESH3,ESM3,32.82455931882669,37.25,4.425440681173313,3.574742044560061
2023-03-08,ESH3,ESM3,33.71687138782181,37.75,4.033128612178189,1.138337844503787
2023-03-09,ESM3,ESU3,38.97769421539897,40.25,1.2723057846010306,-6.936101683334525
2023-03-10,ESM3,ESU3,37.81431964494868,37.0,-0.8143196449486823,-5.079484542618352
2023-03-13,ESM3,ESU3,35.357517231011116,30.5,-4.857517231011116,-4.945405072202375
2023-03-14,ESM3,ESU3,28.570901385968227,32.0,3.4290986140317727,0.41678671464432493
2023-03-15,ESM3,ESU3,29.667394182647968,28.25,-1.4173941826479677,-1.2252556868001458
2023-03-16,ESM3,ESU3,24.754674097208408,33.25,8.495325902791592,2.2406434089173852
2023-03-17,ESM3,ESU3,28.486009399505292,29.5,1.013990600494708,-0.3042691274688433
2023-03-20,ESM3,ESU3,28.556726211371824,31.0,2.4432737886281757,0.1380779138719065
2023-03-21,ESM3,ESU3,28.370360906556925,33.5,5.129639093443075,0.9030543932801882
2023-03-22,ESM3,ESU3,30.452708968934985,32.75,2.297291031065015,0.11331841380024804
2023-03-23,ESM3,ESU3,31.182486729517677,31.5,0.3175132704823227,-0.3759890644365385
2023-03-24,ESM3,ESU3,30.09129311443121,31.75,1.6587068855687903,0.014871931272926613
2023-03-27,ESM3,ESU3,28.243809028765554,33.75,5.506190971234446,1.0150167858229584
2023-03-28,ESM3,ESU3,30.77998034553957,33.75,2.9700196544604296,0.02876197030905561
2023-03-29,ESM3,ESU3,31.95116783205731,34.75,2.7988321679426917,-0.01486258182740289
2023-03-30,ESM3,ESU3,32.317639789669556,35.0,2.682360210330444,-0.23684263156599156
2023-03-31,ESM3,ESU3,33.52200813564559,35.75,2.227991864354408,-0.27970796322934327
2023-04-03,ESM3,ESU3,33.99369169752299,36.5,2.5063083024770094,-0.19450789320179845
2023-04-04,ESM3,ESU3,33.98099238630948,34.75,0.7690076136905191,-1.3382302989314627
2023-04-05,ESM3,ESU3,32.818143543328915,34.5,1.6818564566710847,-0.49171013361014393
2023-04-06,ESM3,ESU3,32.23740261440162,35.0,2.762597385598383,0.3166241562240255
2023-04-10,ESM3,ESU3,34.08306508487294,36.75,2.666934915127058,0.08906484521570644
2023-04-11,ESM3,ESU3,34.53515531805715,36.75,2.21484468194285,-0.3684948003096019
2023-04-12,ESM3,ESU3,34.40582179863759,36.25,1.8441782013624106,-0.7289729910095752
2023-04-13,ESM3,ESU3,34.73150095166511,36.75,2.0184990483348884,-0.3088633552862414
2023-04-14,ESM3,ESU3,34.44708148190057,38.0,3.552918518099432,2.3380194787595996
2023-04-17,ESM3,ESU3,35.61692162201689,38.5,2.883078377983111,0.889851538910097
2023-04-18,ESM3,ESU3,36.18644075207794,38.75,2.5635592479220577,0.35576991419552667
2023-04-19,ESM3,ESU3,36.378147496523525,39.0,2.6218525034764752,0.42304112423106816
2023-04-20,ESM3,ESU3,36.245399377778995,38.5,2.2546006222210053,-0.4074047120246621
2023-04-21,ESM3,ESU3,36.109123752161395,38.5,2.390876247838605,-0.3009470513005582
2023-04-24,ESM3,ESU3,36.11374185847126,38.75,2.6362581415287423,0.2785736509186895
2023-04-25,ESM3,ESU3,35.17841233225545,36.5,1.3215876677445522,-2.4308066270676423
2023-04-26,ESM3,ESU3,34.233381964759246,36.75,2.5166180352407537,0.17728808616224948
2023-04-27,ESM3,ESU3,35.264758493339286,38.25,2.9852415066607136,0.8850167877315464
2023-04-28,ESM3,ESU3,36.32463177286627,38.25,1.9253682271337311,-1.13318485059233
2023-05-01,ESM3,ESU3,36.22489634262729,39.0,2.7751036573727106,0.750735622769846
2023-05-02,ESM3,ESU3,36.011243301803916,37.5,1.4887566981960845,-1.9130256523479676
2023-05-03,ESM3,ESU3,34.44025250791219,36.75,2.3097474920878085,0.03293707134945999
2023-05-04,ESM3,ESU3,34.374043218014776,36.25,1.8759567819852236,-0.7145013022137366
2023-05-05,ESM3,ESU3,34.41891204000876,37.5,3.081087959991237,1.556206664697382
2023-05-08,ESM3,ESU3,35.15144859955126,38.0,2.8485514004487413,0.9061493428007273
2023-05-09,ESM3,ESU3,35.19883187307005,38.0,2.8011681269299515,0.7735474921930298
2023-05-10,ESM3,ESU3,35.567986465609465,38.0,2.432013534390535,-0.0532350467720617
2023-05-11,ESM3,ESU3,35.32669532142336,37.75,2.423304678576642,-0.05372588009043767
2023-05-12,ESM3,ESU3,34.815657804680995,38.25,3.4343421953190045,2.050864274027264
2023-05-15,ESM3,ESU3,35.35144835095616,38.25,2.8985516490438386,0.6155862550992108
2023-05-16,ESM3,ESU3,35.148110833998544,38.25,3.101889166001456,0.938893264707531
2023-05-17,ESM3,ESU3,36.04614389427479,38.75,2.703856105725208,-0.036641133255075925
2023-05-18,ESM3,ESU3,36.78508090116702,40.0,3.214919098832979,1.0437714945497214
2023-05-19,ESM3,ESU3,37.23187319835688,40.0,2.7681268016431204,-0.3863123109145584
2023-05-22,ESM3,ESU3,37.067650179365046,40.5,3.432349820634954,1.7759590147393516
2023-05-23,ESM3,ESU3,36.71580350919703,40.5,3.7841964908029695,2.3479238387406056
2023-05-24,ESM3,ESU3,36.67256739212462,40.25,3.57743260787538,1.2308162784498007
2023-05-25,ESM3,ESU3,37.46268422187768,41.25,3.78731577812232,1.509858501688256
2023-05-26,ESM3,ESU3,38.7888520238057,42.25,3.4611479761942974,0.48020991316027994
2023-05-30,ESM3,ESU3,38.82282660320834,42.5,3.677173396791659,1.013659956745178
2023-05-31,ESM3,ESU3,38.565090113825136,41.75,3.1849098861748644,-0.4216836199652176
2023-06-01,ESM3,ESU3,38.84768948636065,41.75,2.9023105136393497,-1.1758749500115722
2023-06-02,ESM3,ESU3,39.0685147984741,43.0,3.931485201525902,1.5566377224732018
2023-06-05,ESM3,ESU3,39.25989586600372,43.0,3.740104133996283,0.7444189798473292
2023-06-06,ESM3,ESU3,39.14541831496081,43.25,4.104581685039193,1.7761786125579238
2023-06-07,ESM3,ESU3,38.92180534630006,43.0,4.0781946536999385,1.303755057095652
2023-06-08,ESM3,ESU3,39.35674319629743,43.5,4.14325680370257,1.305935504736358
2023-06-09,ESM3,ESU3,39.27856870743926,44.0,4.721431292560737,2.4786852391550203
2023-06-12,ESM3,ESU3,39.74059600097917,45.25,5.509403999020833,3.272465377064993
2023-06-13,ESU3,ESZ3,41.21648803666358,45.75,4.533511963336423,0.7253444702934071
2023-06-14,ESU3,ESZ3,41.25857907899717,46.0,4.7414209210028275,0.8816369738827198
2023-06-15,ESU3,ESZ3,42.41837541260247,47.0,4.581624587397528,0.4894958192277617
2023-06-16,ESU3,ESZ3,42.29618534289057,47.0,4.703814657109433,0.5703914866952201
2023-06-20,ESU3,ESZ3,42.374039635950794,46.5,4.125960364049206,-0.7256227160698373
2023-06-21,ESU3,ESZ3,41.93921991872776,46.25,4.310780081272242,-0.48137395639391367
2023-06-22,ESU3,ESZ3,42.47548108428873,46.5,4.024518915711269,-1.220542422955954
2023-06-23,ESU3,ESZ3,42.09886484644812,46.0,3.901135153551877,-1.4737804130561498
2023-06-26,ESU3,ESZ3,41.66625008063784,46.0,4.3337499193621625,-0.39181151597534386
2023-06-27,ESU3,ESZ3,42.23208052430164,47.0,4.767919475698363,0.6325408140194447
2023-06-28,ESU3,ESZ3,42.40264801590183,47.25,4.847351984098168,1.4290969678810643
2023-06-29,ESU3,ESZ3,42.863645451733646,48.0,5.136354548266354,2.0634771441598643
2023-06-30,ESU3,ESZ3,44.2244141200581,48.5,4.2755858799419,-0.49666491139084484
2023-07-03,ESU3,ESZ3,44.031518660070105,48.5,4.468481339929895,0.06430929690464644
2023-07-05,ESU3,ESZ3,43.8679731262082,48.25,4.382026873791801,-0.09518393442631996
2023-07-06,ESU3,ESZ3,43.27162334649802,48.0,4.728376653501982,0.7518723425603535
2023-07-07,ESU3,ESZ3,43.583617662347024,47.75,4.166382337652976,-0.8343180443064635
2023-07-10,ESU3,ESZ3,43.27320798928304,47.75,4.476792010716963,-0.06523869883458454
2023-07-11,ESU3,ESZ3,43.662836865401914,48.0,4.337163134598086,-0.7324886888196829
2023-07-12,ESU3,ESZ3,44.205867336308074,48.25,4.044132663691926,-1.705821125318962
2023-07-13,ESU3,ESZ3,44.515579911178065,48.75,4.234420088821935,-0.7603728193756358
2023-07-14,ESU3,ESZ3,44.05282014347813,49.5,5.4471798565218705,3.26387050641312
2023-07-17,ESU3,ESZ3,44.55430864143,49.5,4.945691358570002,1.236184117142456
2023-07-18,ESU3,ESZ3,44.90125115005685,50.0,5.098748849943149,1.3764803460318764
2023-07-19,ESU3,ESZ3,44.95702172525853,50.5,5.542978274741472,2.103203360570635
2023-07-20,ESU3,ESZ3,44.61412095153719,50.0,5.385879048462812,1.2714964240674733
2023-07-21,ESU3,ESZ3,44.73625038643877,50.25,5.513749613561231,1.286292585914326
2023-07-24,ESU3,ESZ3,44.95456253939028,50.5,5.545437460609719,1.1062229032369684
2023-07-25,ESU3,ESZ3,45.05005800230174,50.75,5.699941997698261,1.1658715642902888
2023-07-26,ESU3,ESZ3,45.23387384653415,51.0,5.766126153465848,1.0753178011459061
2023-07-27,ESU3,ESZ3,45.00294123654203,51.0,5.9970587634579715,1.4899033282207979
2023-07-28,ESU3,ESZ3,45.61726893742798,51.5,5.88273106257202,1.2672039584204369
2023-07-31,ESU3,ESZ3,45.313518273831505,51.5,6.186481726168495,1.9703070846934045
2023-08-01,ESU3,ESZ3,45.137875052495474,51.75,6.612124947504526,3.0189963771121513
2023-08-02,ESU3,ESZ3,44.42739012597849,51.0,6.572609874021509,2.0389669515230042
2023-08-03,ESU3,ESZ3,44.280432182258664,50.75,6.469567817741336,1.2939814068844755
2023-08-04,ESU3,ESZ3,43.94945914079926,50.0,6.050540859200737,0.06248193242904901
2023-08-07,ESU3,ESZ3,44.3534804724095,50.5,6.146519527590499,0.1821172059043862
2023-08-08,ESU3,ESZ3,44.07759455779524,49.75,5.672405442204763,-1.43504061008822
2023-08-09,ESU3,ESZ3,43.65355029731563,49.5,5.846449702684367,-0.8791258228729384
2023-08-10,ESU3,ESZ3,43.657867552448806,49.25,5.592132447551194,-1.724821199939632
2023-08-11,ESU3,ESZ3,43.45790627518909,49.25,5.792093724810911,-0.8567262968113433
2023-08-14,ESU3,ESZ3,43.91850145248554,49.75,5.831498547514457,-0.7092206930988808
2023-08-15,ESU3,ESZ3,43.34327901934739,49.0,5.656720980652608,-1.0649488202189066
2023-08-16,ESU3,ESZ3,42.88163322649689,48.5,5.618366773503112,-1.0113301231404939
2023-08-17,ESU3,ESZ3,42.40366264524346,48.0,5.5963373547565425,-0.9716235118560457
2023-08-18,ESU3,ESZ3,42.37763558322513,47.5,5.122364416774872,-3.4017954858468635
2023-08-21,ESU3,ESZ3,42.598483119306366,48.25,5.6515168806936344,-0.1381295502229495
2023-08-22,ESU3,ESZ3,42.55670509503034,48.0,5.443294904969662,-0.9519493239548189
2023-08-23,ESU3,ESZ3,43.20113264716565,48.5,5.29886735283435,-1.4852628931814884
2023-08-24,ESU3,ESZ3,42.36897844043506,48.0,5.631021559564942,0.32558549313935664
2023-08-25,ESU3,ESZ3,42.8514983551313,48.75,5.898501644868702,1.5325200180290626
2023-08-28,ESU3,ESZ3,43.445735010665885,49.0,5.554264989334115,-0.08849533551543746
2023-08-29,ESU3,ESZ3,44.33265795763327,49.75,5.417342042366727,-0.605268874405613
2023-08-30,ESU3,ESZ3,44.410748372843045,49.75,5.339251627156955,-0.8587505553134408
2023-08-31,ESU3,ESZ3,44.162067747957735,49.75,5.587932252042265,0.4239558398522349
2023-09-01,ESU3,ESZ3,44.26360532783656,49.5,5.236394672163442,-1.1829426137140042
2023-09-05,ESU3,ESZ3,43.69642495585322,49.5,5.803575044146783,1.49893105575586
2023-09-06,ESU3,ESZ3,43.37660633554606,49.0,5.623393664453943,0.47366790181869706
2023-09-07,ESU3,ESZ3,43.283847026480544,49.0,5.716152973519456,0.818450772562061
2023-09-08,ESU3,ESZ3,43.350680586650924,49.5,6.149319413349076,2.7754436903268087
2023-09-11,ESU3,ESZ3,43.58893596466078,49.25,5.661064035339223,0.1041594593619455
2023-09-12,ESZ3,ESH4,44.97827167680953,52.5,7.521728323190473,7.433444186934972
2023-09-13,ESZ3,ESH4,45.04446164311503,52.25,7.205538356884972,2.136261386231212
2023-09-14,ESZ3,ESH4,45.793732409079894,52.25,6.456267590920106,0.6117331210978056
2023-09-15,ESZ3,ESH4,44.89419562500552,51.5,6.605804374994477,0.6813568992399016
2023-09-18,ESZ3,ESH4,44.759611154685444,51.25,6.4903888453145555,0.3950117653125213
2023-09-19,ESZ3,ESH4,44.82931546499003,51.25,6.420684535009968,0.14719792270961315
2023-09-20,ESZ3,ESH4,44.22916375004752,50.75,6.520836249952481,0.21357762672036257
2023-09-21,ESZ3,ESH4,43.20000576823077,49.5,6.299994231769233,-0.3029127835416134
2023-09-22,ESZ3,ESH4,43.255227379234384,49.25,5.994772620765616,-1.0388216711839973
2023-09-25,ESZ3,ESH4,43.118464984198,49.0,5.881535015802001,-1.1933900985403305
2023-09-26,ESZ3,ESH4,42.31168999436068,48.5,6.188310005639323,-0.7070520149402887
2023-09-27,ESZ3,ESH4,42.216271875097846,48.5,6.283728124902154,-0.3352848081448259
2023-09-28,ESZ3,ESH4,42.55069936824293,48.5,5.949300631757069,-1.5537086885383755
2023-09-29,ESZ3,ESH4,42.3750340888937,48.25,5.874965911106301,-1.5256513165443994
2023-10-02,ESZ3,ESH4,42.01567692449589,48.5,6.484323075504108,1.1736792042699122
2023-10-03,ESZ3,ESH4,41.79884072072582,48.0,6.201159279274179,0.04533247475146029
2023-10-04,ESZ3,ESH4,42.16456864339125,47.75,5.585431356608751,-2.4646520687107465
2023-10-05,ESZ3,ESH4,41.85457278593003,47.75,5.895427214069969,-0.6763565326701939
2023-10-06,ESZ3,ESH4,42.27194715536916,48.75,6.478052844630838,1.7280443676295658
2023-10-09,ESZ3,ESH4,42.69362395362168,48.25,5.556376046378318,-1.8013299301495465
2023-10-10,ESZ3,ESH4,43.40376484816443,49.0,5.596235151835572,-1.365457035205597
2023-10-11,ESZ3,ESH4,42.937246250477074,49.0,6.062753749522926,0.20266016043646737
2023-10-12,ESZ3,ESH4,42.527372727585316,49.0,6.472627272414684,1.4703788436527179
2023-10-13,ESZ3,ESH4,42.61047571756717,48.25,5.639524282432831,-1.0089292155731187
2023-10-16,ESZ3,ESH4,43.019866281725626,49.25,6.230133718274374,0.5899063114703829
2023-10-17,ESZ3,ESH4,43.06829534577264,49.5,6.43170465422736,1.2523545981179383
2023-10-18,ESZ3,ESH4,42.65418319583114,48.25,5.595816804168862,-1.0236310796761892
2023-10-19,ESZ3,ESH4,42.17607751380456,47.5,5.323922486195443,-1.729143791373555
2023-10-20,ESZ3,ESH4,41.1308505594734,46.75,5.6191494405265985,-0.7210406604435364
2023-10-23,ESZ3,ESH4,40.6010702715821,46.5,5.898929728417897,0.11273558207041455
2023-10-24,ESZ3,ESH4,40.99729273553476,47.0,6.0027072644652435,0.29235485832966013
2023-10-25,ESZ3,ESH4,40.254213363202325,46.0,5.745786636797675,-0.47506381324182323
2023-10-26,ESZ3,ESH4,39.56706322086848,45.0,5.4329367791315235,-1.2069790032900913
2023-10-27,ESZ3,ESH4,39.1811247543028,44.75,5.5688752456972,-0.6387504852917835
2023-10-30,ESZ3,ESH4,39.66677896330384,45.5,5.833221036696159,0.1364103645535771
2023-10-31,ESZ3,ESH4,40.17572876442682,45.75,5.574271235573178,-0.5369163376781095
2023-11-01,ESZ3,ESH4,40.92747675028386,45.75,4.822523249716141,-3.9811562091819357
2023-11-02,ESZ3,ESH4,42.01228296987756,47.0,4.98771703012244,-1.7534539525351038
2023-11-03,ESZ3,ESH4,42.27356172185682,47.75,5.476438278143178,-0.1891720203669345
2023-11-06,ESZ3,ESH4,42.017566763232935,47.5,5.482433236767065,-0.13614687831785113
2023-11-07,ESZ3,ESH4,42.017650698153375,48.0,5.982349301846625,1.3635225282064578
2023-11-08,ESZ3,ESH4,42.21179974752795,48.25,6.038200252472052,1.538290115032954
2023-11-09,ESZ3,ESH4,41.727741333757876,47.75,6.022258666242124,1.2892726844337201
2023-11-10,ESZ3,ESH4,42.78436564090862,48.25,5.465634359091382,-0.27045730335244234
2023-11-13,ESZ3,ESH4,42.72759025856067,48.5,5.772409741439333,0.48540398059996576
2023-11-14,ESZ3,ESH4,43.96280318543813,49.0,5.037196814561867,-1.2618433104802127
2023-11-15,ESZ3,ESH4,43.600820098296936,49.5,5.899179901703064,0.8716129729470523
2023-11-16,ESZ3,ESH4,43.654307685688764,49.25,5.595692314311236,-0.05299289416016941
2023-11-17,ESZ3,ESH4,43.5718402811799,49.25,5.678159718820098,0.0030335708724936235
2023-11-20,ESZ3,ESH4,44.14051726396883,49.75,5.609482736031168,-0.2785275622982898
2023-11-21,ESZ3,ESH4,44.04783375756688,50.0,5.9521662424331225,0.7852135926611999
2023-11-22,ESZ3,ESH4,44.30205651668257,50.0,5.697943483317431,-0.029768609937851503
2023-11-24,ESZ3,ESH4,44.31682584264672,50.0,5.683174157353278,0.03595569613528962
2023-11-27,ESZ3,ESH4,44.29868936799903,50.0,5.701310632000968,0.24389184432533717
2023-11-28,ESZ3,ESH4,44.24231402680198,49.75,5.507685973198022,-0.6248397147640475
2023-11-29,ESZ3,ESH4,44.059879887558964,49.75,5.690120112441036,0.21641835636033094
2023-11-30,ESZ3,ESH4,44.14741486632465,50.0,5.852585133675348,1.1326357172816166
2023-12-01,ESZ3,ESH4,44.614685363490025,50.25,5.635314636509975,-0.4868596193592844
2023-12-04,ESZ3,ESH4,43.98842531483206,50.0,6.011574685167943,2.5180973165026552
2023-12-05,ESZ3,ESH4,44.06467282183894,50.25,6.18532717816106,2.8725084421123963
2023-12-06,ESH4,ESM4,45.4988060295791,50.0,4.5011939704209,-6.306131145227166
2023-12-07,ESH4,ESM4,45.89237497705108,50.25,4.357625022948923,-2.877412440704558
2023-12-08,ESH4,ESM4,46.27720352448614,51.5,5.22279647551386,-0.479646692570161
2023-12-11,ESH4,ESM4,47.300071013452,51.75,4.449928986548002,-1.6740803847690067
2023-12-12,ESH4,ESM4,47.98535264865677,51.75,3.7646473513432284,-2.3245796484890406
2023-12-13,ESH4,ESM4,48.52321161532382,51.25,2.7267883846761833,-2.917767671335192
2023-12-14,ESH4,ESM4,47.69821335869074,51.0,3.3017866413092634,-1.4128572575692273
2023-12-15,ESH4,ESM4,46.197311585163334,52.0,5.802688414836666,1.030274989660134
2023-12-18,ESH4,ESM4,47.436936125481225,52.25,4.813063874518775,0.15442916167736453
2023-12-19,ESH4,ESM4,47.72165115479129,52.5,4.778348845208711,0.2484307900439206
2023-12-20,ESH4,ESM4,46.614444504654784,51.0,4.385555495345216,0.015100378368632521
2023-12-21,ESH4,ESM4,46.684447128192005,51.75,5.065552871807995,0.7800424926642957
2023-12-22,ESH4,ESM4,46.33256185751634,51.0,4.667438142483661,0.25379142559148493
2023-12-26,ESH4,ESM4,46.68104093445163,51.75,5.06895906554837,0.775118714280909
2023-12-27,ESH4,ESM4,47.024982193518554,51.5,4.475017806481446,0.04074205143404822
2023-12-28,ESH4,ESM4,46.56684799552659,51.5,4.933152004473413,0.4768413421883609
2023-12-29,ESH4,ESM4,46.39853516621406,51.5,5.10146483378594,0.5841443784901879
2024-01-02,ESH4,ESM4,46.31911262827907,51.25,4.930887371720928,0.0545339494376235
2024-01-03,ESH4,ESM4,46.258047057913245,51.5,5.241952942086755,1.6847238876624544
2024-01-04,ESH4,ESM4,46.27274844530075,52.0,5.727251554699251,3.054826946865827
2024-01-05,ESH4,ESM4,46.628758791979635,51.5,4.871241208020365,-0.22732136474167597
2024-01-08,ESH4,ESM4,47.594556450748314,52.5,4.905443549251686,-0.3057861098418601
2024-01-09,ESH4,ESM4,47.294528381206874,52.5,5.205471618793126,0.6323851891899066
2024-01-10,ESH4,ESM4,47.90211954532879,52.75,4.847880454671213,-0.6153144629478143
2024-01-11,ESH4,ESM4,47.51955242617714,52.5,4.9804475738228575,-0.13274687857741174
2024-01-12,ESH4,ESM4,47.55326777116716,51.75,4.196732228832843,-3.284764349167459
2024-01-16,ESH4,ESM4,46.58265511092213,52.5,5.917344889077867,2.376008719466122
2024-01-17,ESH4,ESM4,46.565392769185564,52.75,6.184607230814436,2.280440478080829
2024-01-18,ESH4,ESM4,47.975763716684014,53.25,5.274236283315986,0.11247082773047079
2024-01-19,ESH4,ESM4,48.790796290531944,54.5,5.709203709468056,0.8433561785315734
