Date,fut_pnl
2023-10-03,2182082.321146899
2023-10-04,-1210230.5310562633
2023-10-05,256715.5671937528
2023-10-06,-1861187.862154708
2023-10-09,-999357.0294328234
2023-10-10,-834325.5933796967
2023-10-11,-669294.1573265699
2023-10-12,1072704.3343453242
2023-10-13,852662.4196078219
2023-10-16,-1604472.2949609552
2023-10-17,-27505.239342187804
2023-10-18,2182082.321146899
2023-10-19,1439440.8589078283
2023-10-20,1998714.0588656468
2023-10-23,247547.1540796902
2023-10-24,-1081872.747459387
2023-10-25,2255429.6260594
2023-10-26,1952871.993295334
2023-10-27,687630.983554695
2023-10-30,-1760335.3179000195
2023-10-31,-971851.7900906358
2023-11-01,-1604472.2949609552
2023-11-02,-2924723.7833859697
2023-11-03,-1476114.5113640786
2023-11-06,-302557.6327640658
2023-11-07,-430915.41636094224
2023-11-08,-128357.7835968764
2023-11-09,1366093.5539953276
2023-11-10,-2502976.78013909
2023-11-13,192536.6753953146
2023-11-14,-3144765.698123472
2023-11-15,-302557.6327640658
2023-11-16,-146694.60982500162
2023-11-17,-155863.02293906422
2023-11-20,-1274409.4228547015
2023-11-21,403410.1770187544
2023-11-22,-586778.4393000065
2023-11-24,-36673.652456250406
2023-11-27,265883.9803078154
2023-11-28,-73347.30491250081
2023-11-29,137526.196710939
2023-11-30,-641788.9179843821
2023-12-01,-880167.6589500097
2023-12-04,889336.0720640724
2023-12-05,55010.47868437561
2023-12-06,696799.3966687577
2023-12-07,-1228567.3572843885
2023-12-08,-654680.1075905651
2023-12-11,-604957.5677735602
2023-12-12,-621531.7477125619
2023-12-13,-2104920.8522532093
2023-12-14,-439215.76838354365
2023-12-15,198890.1592680198
2023-12-18,-828708.9969500825
2023-12-19,-903292.80667559
2023-12-20,2336959.3713992327
2023-12-21,-1557972.914266155
2023-12-22,-281761.0589630281
2023-12-26,-654680.1075905651
2023-12-27,-281761.0589630281
2023-12-28,41435.449847504126
2023-12-29,406067.4085055404
2024-01-02,1085608.786004608
2024-01-03,1350795.6650286342
2024-01-04,563522.1179260561
2024-01-05,-174028.8893595173
2024-01-08,-2204365.931887219
2024-01-09,281761.0589630281
2024-01-10,-911579.8966450908
2024-01-11,157454.7094205157
2024-01-12,-33148.3598780033
2024-01-16,596670.4778040594
2024-01-17,903292.80667559
2024-01-18,-1325934.395120132
2024-01-19,-1930891.962893692
2024-01-22,-381206.13859703793
2024-01-23,-464077.03829204617
2024-01-24,-99445.0796340099
2024-01-25,-836996.0869195833
2024-01-26,232038.51914602309
2024-01-29,-1267924.7653336262
2024-01-30,116019.25957301154
2024-01-31,2668442.9701792654
2024-02-01,-1922604.8729241914
2024-02-02,-1715427.6236866706
2024-02-05,604957.5677735602
2024-02-06,-422641.588444542
2024-02-07,-1342508.5750591336
2024-02-08,-82870.89969500825
2024-02-09,-870144.4467975865
2024-02-12,91157.98966450906
2024-02-13,2320385.191460231
2024-02-14,-1549685.8242966542
2024-02-15,-944728.256523094
2024-02-16,886718.6267365883
2024-02-20,936441.1665535932
2024-02-21,-157454.7094205157
2024-02-22,-3364558.527617335
2024-02-23,-124306.34954251235
2024-02-26,704402.6474075702
2024-02-27,-323196.50881053216
2024-02-28,298335.2389020297
2024-02-29,-754125.1872245751
