Date,AAPL,AMZN,GOOGL,JNJ,JPM,META,MSFT,NVDA,TSLA,V
2024-02-23,180.8739013671875,174.99000549316406,142.77992248535156,152.558837890625,175.3662872314453,480.770751953125,404.13702392578125,78.76886749267578,191.97000122070312,279.40875244140625
2024-02-26,179.52618408203125,174.72999572753906,136.44232177734375,151.5690460205078,174.7657928466797,478.49615478515625,401.37933349609375,79.04369354248047,199.39999389648438,279.9505920410156
2024-02-27,180.98289489746094,173.5399932861328,137.7415771484375,151.74815368652344,174.85157775878906,483.7703552246094,401.3202209472656,78.65291595458984,199.72999572753906,278.9851379394531
2024-02-28,179.78378295898438,173.16000366210938,135.26206970214844,152.28546142578125,175.7379913330078,480.7607727050781,401.5566711425781,77.61555480957031,202.0399932861328,281.4087219238281
2024-02-29,179.11984252929688,176.75999450683594,137.32504272460938,152.12521362304688,177.33924865722656,486.82965087890625,407.3871765136719,79.06366729736328,201.8800048828125,278.46295166015625
2024-03-01,178.03970336914062,178.22000122070312,136.0158233642578,152.8227996826172,176.6053466796875,498.9176940917969,409.218994140625,82.22872924804688,202.63999938964844,278.9752197265625
2024-03-04,173.52081298828125,177.5800018310547,132.25689697265625,150.67352294921875,177.93017578125,494.8353576660156,408.6477966308594,85.18492889404297,188.13999938964844,276.38409423828125
2024-03-05,168.58572387695312,174.1199951171875,131.58245849609375,150.7960968017578,179.71258544921875,486.91900634765625,396.563232421875,85.91552734375,180.74000549316406,275.2511291503906
2024-03-06,167.59474182128906,173.50999450683594,130.3228759765625,150.20220947265625,180.64662170410156,492.7495422363281,396.01177978515625,88.64997100830078,176.5399932861328,276.2855224609375
2024-03-07,167.475830078125,176.82000732421875,133.2784423828125,149.75917053222656,179.06442260742188,508.7411193847656,402.9552001953125,92.61672973632812,178.64999389648438,274.14764404296875
2024-03-08,169.1902313232422,175.35000610351562,134.30001831054688,150.3719024658203,179.3980255126953,502.54315185546875,400.0793151855469,87.47862243652344,175.33999633789062,275.9013366699219
2024-03-11,171.1919708251953,171.9600067138672,136.54148864746094,151.9838104248047,179.46473693847656,480.3336486816406,398.4049987792969,85.72562408447266,177.77000427246094,276.4136657714844
2024-03-12,171.6676788330078,175.38999938964844,137.36468505859375,153.40724182128906,180.94207763671875,496.3848876953125,409.0023498535156,91.86116027832031,177.5399932861328,279.7239685058594
